"CA Owner","Parent Name","Certificate Name","Certificate Issuer Common Name","Certificate Issuer Organization","Certificate Subject Common Name","Certificate Subject Organization","Certificate Serial Number","SHA-256 Fingerprint","Subject + SPKI SHA256","Valid From [GMT]","Valid To [GMT]","Public Key Algorithm","Signature Hash Algorithm","Extended Key Usage","CP/CPS Same As Parent","Certificate Policy (CP)","Certification Practice Statement (CPS)","Audits Same As Parent","Standard Audit","BR Audit","Auditor","Standard Audit Statement Dt","Comments","Subordinate CA Owner"
"Sectigo","USERTrust RSA Certification Authority","ISSAuth RSA Client Authentication and Secure Email CA","USERTrust RSA Certification Authority","The USERTRUST Network","ISSAuth RSA Client Authentication and Secure Email CA","INTEGRITY Security Services LLC","100CA5805D9492D372693F4DF2D4AC88","BC26C6D439E39005659A239F57CA715AA0DF27F6D1ADDBB8D5DDF9BA6224B185","4E3AD20EEA34925D454DD4C6EC9C6DEBCC23A0B5952212F7D7817F269A686515","2020 Sep 25","2030 Sep 25","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","ISSAuth RSA DV CA","USERTrust RSA Certification Authority","The USERTRUST Network","ISSAuth RSA DV CA","INTEGRITY Security Services LLC","070067F7A4867FB933890DDA175FC4AA","624BA4272C896CFBE55128FEBE6E4D6D248C23A1C8DB32D1789C811872F6FC3C","DFA31BCDA34C472B65CE3797AF380644F5E278C0AD181ECBF9FEB7CE9D12F8E4","2020 Sep 25","2030 Sep 25","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","ISSAuth RSA EV CA","USERTrust RSA Certification Authority","The USERTRUST Network","ISSAuth RSA EV CA","INTEGRITY Security Services LLC","1154C53D34881B14776B2ECEC7EEF1A0","0E34CC35F66DE0C06E1D901E2580961542EC2E2FAB1757837D09CFE36547966C","954592282B3EDA4F18A09FF10DCC3812A72BEE53B863508F7F4829484AC26E85","2020 Sep 25","2030 Sep 25","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","ISSAuth RSA OV CA","USERTrust RSA Certification Authority","The USERTRUST Network","ISSAuth RSA OV CA","INTEGRITY Security Services LLC","70976F1378EEC8E637F58A8765C03F06","93709B5BDB0C768FC969FB4965868218D6DE86A6A26F813B726FF46976607C64","605E048D3D2959DFDC88480D39EC162E815578A6D1D260081468DF8F693EB3A0","2020 Sep 25","2030 Sep 25","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","ITSO Ltd RSA DV","USERTrust RSA Certification Authority","The USERTRUST Network","ITSO Ltd RSA DV","ITSO LTD","00C17E99E03876B3043EB7133BEC204267","855DCA68F8194D6D5BC94A51CF364CDCFFC83825A122D8A62E47A118484D374B","728B820C073437B7F718135E8F12CA9553DAB3B40DCF53A5C8C4FB062E6B19D8","2019 Jun 26","2029 Jun 25","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","K Software Certificate Authority (DV) 2","USERTrust RSA Certification Authority","The USERTRUST Network","K Software Certificate Authority (DV) 2","K Software","0097F9E7C3F5FD48AB571A4EFF2142A96C","13C6B7395BC64FC06CEF2CE53F66D4B9800C52CD8816EE37532F3AB24B8165CC","3AE2B687B8467F2E40DFE206CB0BE9D93F5547026F0DBF205401A22E7FF3F63E","2014 Dec 16","2024 Dec 15","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","K Software Certificate Authority (OV) 2","USERTrust RSA Certification Authority","The USERTRUST Network","K Software Certificate Authority (OV) 2","K Software","00C86D03783A0A0B984C324AF6FF3241A5","E942FF83F633A08DBD65E43B5719A4340DE13DB7C61BD6A87CDCB0BA9875A968","F5ACD9A945C0A17BC5CB47B02552FC13AF7E3AA4667BA7C60EFD2B8AB1A3ADF6","2014 Dec 16","2024 Dec 15","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","KeyNet Systems RSA DV CA","USERTrust RSA Certification Authority","The USERTRUST Network","KeyNet Systems RSA DV CA","KeyNet Systems LLC","00A170E78EF3C8AA5DE6C6DCF0B4BED068","C5C5FCAF6E4BD0AD95BD8BEBD1AEBF165D1DBF449A812F12C1AB6EAB6CC7915E","D7CB432F7F872D059A5A498E83C84B7775DFD78D016A8174461822FA68C2140B","2015 Aug 13","2025 Aug 12","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","KeyNet Systems RSA OV CA","USERTrust RSA Certification Authority","The USERTRUST Network","KeyNet Systems RSA OV CA","KeyNet Systems LLC","00B5A9F619BF55EAC4A714C30D7DED9D12","F6E9CEB1F3C3689851F886055531DA72ED0BC5E56D164925B3AE7FDCE8717D70","15B8B0B0741AA8175603B13EE4D63BE6F724F58D0966D16D02DF3490D3607C26","2015 Aug 13","2025 Aug 12","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","MarketWare - Soluções para Mercados Digitais, Lda. RSA DV CA","USERTrust RSA Certification Authority","The USERTRUST Network","MarketWare - Soluções para Mercados Digitais, Lda. RSA DV CA","MarketWare - Soluções para Mercados Digitais, Lda.","00E5C0711B106AAA7458D6E2B5C46BF9F8","722D50874DA45496D0299627409777603A87341A5F943B889C32E7B9280A8F71","91F2F2D6458466CD31EEC68090AEE0A92FAE5EA873E47AF7A10785E67DECC49C","2015 Nov 11","2025 Nov 10","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","MarketWare - Soluções para Mercados Digitais, Lda. RSA EV CA","USERTrust RSA Certification Authority","The USERTRUST Network","MarketWare - Soluções para Mercados Digitais, Lda. RSA EV CA","MarketWare - Soluções para Mercados Digitais, Lda.","00CBB3C84B0168A203D1DCBA7AAE86E653","4B2B72BA0BE27A63478C273A0C5B52F69B89E3699AAD4F3A1A0EAFE66B995265","60B16609D21D5EFF40A1776261CCCF2160BE11F18C2A656D2BA7E3330676CEC5","2015 Nov 11","2025 Nov 10","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","MarketWare Secure Email / Client Authentication CA 2","USERTrust RSA Certification Authority","The USERTRUST Network","MarketWare Secure Email / Client Authentication CA 2","MarketWare - Soluções para Mercados Digitais, Lda.","3CD9AF3BA3286F8A52C80325E44EE47D","FBB777AC8CDCCF7993EF3924FF8CD09F95FB167390A78CC1F3C852C1F15A66D3","4A54F8EB5C953C19A2160E3F0C6F04598DA8188312CC7D26806577727466A57C","2014 Oct 27","2024 Oct 26","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","MarketWare Server CA 2","USERTrust RSA Certification Authority","The USERTRUST Network","MarketWare Server CA 2","MarketWare - Soluções para Mercados Digitais, Lda.","26C314D2CCE4429158387CCD1CB3ADB9","65CF938FD9FB34200C9F6DF93DED73AA5B71C369CC74A7C491F0E47A1D5E74BE","F93EED8A4AE4D8CC53751D9004FD47772EB6F161DC8141C7CD0F0D5D554FC66C","2014 Oct 27","2024 Oct 26","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","McAfee Client/Email CA 2","USERTrust RSA Certification Authority","The USERTRUST Network","McAfee Client/Email CA 2","McAfee, Inc.","00DF4CD18B907F46DD7CA337785A00FCA1","CE10391216ADA46C376B7333715777A792D8D422BD7C5E06FE2EB795A00DC7EC","4A820149C1FDE0273A6D1CFFCFF6A18A17DF33973DDC844C297CA49B4865C6FA","2014 Oct 27","2024 Oct 26","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","McAfee OV SSL CA 2","USERTrust RSA Certification Authority","The USERTRUST Network","McAfee OV SSL CA 2","McAfee, Inc.","00AEFFC259C50DC16A55C5BCFECD8A1F66","D95123195FA02C1CC40573336E64C8DFA210B1773E3C6110B6EB26E5437E23A5","52CC42143F2D53B65B9C063CF89DDFE7511B1BCE250470015417F1BBCBE1EB5A","2014 Oct 27","2024 Oct 26","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","MeSince Secure Email CA  [Run by the Issuer]","USERTrust RSA Certification Authority","The USERTRUST Network","MeSince Secure Email CA  [Run by the Issuer]","MeSince Technology Limited","00F84738CF163B823B9D2CD1AFE03A3803","FD47CB2304786DA24F849FCA88AC5CAD4B9FC037F9EF92CDB7C600AF18B32AB8","58B29C2EDCD2596A501F6155F987B764DDB1EAD0877211B472D41407CE3CC28B","2020 Apr 01","2030 Apr 01","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","Network Solutions DV Server CA 2","USERTrust RSA Certification Authority","The USERTRUST Network","Network Solutions DV Server CA 2","Network Solutions L.L.C.","00C82252FA9D69ED49E9B763D8338AC9B3","1AD51684198AF91EA2439DB9C79203F47A749EBD896279B77DC627F83FFE49D6","F48692178C5B58DEC4C01C4AB454B4585E2037118D9850F5D00233853E28288C","2014 Sep 24","2024 Sep 23","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Network Solutions EV Server CA 3","USERTrust RSA Certification Authority","The USERTRUST Network","Network Solutions EV Server CA 3","Network Solutions L.L.C.","6393E4207B9D7BBDBCF1943F557868DF","E3F355BB5EC113CFDC5E1CD2340C65C26DF4C69879FEF980036ECF42FD099372","244604E27BFC09E9DD662D066D3BA89F79708D4772FE9BB7A247EB51B37984D1","2021 Oct 15","2031 Oct 14","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Network Solutions OV Server CA 2","USERTrust RSA Certification Authority","The USERTRUST Network","Network Solutions OV Server CA 2","Network Solutions L.L.C.","00C3DEDF76CFD786BEA1AF8BEFEFA4DD38","DE2CCB08746EAF02998E6C95E24A3D2CFB6FF4A3D41EAFBF83FD570066F2F2A8","91FEA3AA036722943216F7B8C9A5353FF855DDEDD0E12AA9788E65A606DF0672","2014 Sep 24","2024 Sep 23","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","BDO International Limited","","",""
"Sectigo","USERTrust RSA Certification Authority","Omit Security RSA Client Authentication and Secure Email CA","USERTrust RSA Certification Authority","The USERTRUST Network","Omit Security RSA Client Authentication and Secure Email CA","Omit Security, Inc","00BC155EAAAC7033F7119F73F326D3DB9F","B513F1ED9F4FB495DD72138ACEBC361B153BDA733547E1FFE834FF6877C6025D","8D74D5501C1C0F1E51DC8E87FA6A9E1CE14B32CF348A8787D741278A0C04C74D","2021 Apr 07","2031 Apr 06","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Omit Security RSA Domain Validation CA","USERTrust RSA Certification Authority","The USERTRUST Network","Omit Security RSA Domain Validation CA","Omit Security, Inc","265D6F4699CB410890255B29EDC0B1C1","5AABFFECD4AAAD9FAC8AA5EB5301B5BEB1710C865416A247C73DB52DAD5FB24C","2AF467CAC0D26011B71650BBB0C4D5B925755466C12165D0017C1EB2FE503381","2021 Apr 07","2031 Apr 06","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Omit Security RSA Extended Validation CA","USERTrust RSA Certification Authority","The USERTRUST Network","Omit Security RSA Extended Validation CA","Omit Security, Inc","00A6F5FE6543501EAB2933F3FE1EBB29C8","FB8CC8C2ED1B384DE459F217D54D3CCCF0890EC58AA9D97C128EA3218A426325","2E89A26DB2729683D5E42DDAAB30DB4FA264D81FF58AB3F93D8A587888D0E279","2021 Apr 07","2031 Apr 06","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Omit Security RSA Organization Validation CA","USERTrust RSA Certification Authority","The USERTRUST Network","Omit Security RSA Organization Validation CA","Omit Security, Inc","501DC6503AE11237C536D6613AF30D72","979F6084B788F6D102C978D9EF1DA4CCC9165C36981A2A1A3CE3F450EE4880E0","9E3BB729910DA7F89D601B0575044BC4EF7C5E5A8058EBA7F4276A364620144E","2021 Apr 07","2031 Apr 06","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","OneSign RSA Client Authentication and Secure Email CA","USERTrust RSA Certification Authority","The USERTRUST Network","OneSign RSA Client Authentication and Secure Email CA","One Sign Pte. Ltd.","00D607ACAE153D797A2AA90B21FF009835","4C9D3E23D88290589497C354F0522203EF2D959F3F760722576AC7C6222FE42D","8679CC229CF4E345CF6EC0DA04AF2E49F728B366B3FE7A556F8E36A1E14F4C48","2019 Jun 10","2029 Jun 09","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","OneSignSSL RSA DV Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","OneSignSSL RSA DV Secure Server CA","One Sign Pte. Ltd.","4E65D656D78B1719F1826B7740101B77","28730009138B4E1D6D334A8F2805A60AA3BE9969D573BBB2F0516312BB7F354E","C1567F9BAA4F268F631CD8C5BC73129916BF284445B6AB9EE581B92A26BB48DB","2019 Jun 10","2029 Jun 09","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","OneSignSSL RSA EV Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","OneSignSSL RSA EV Secure Server CA","One Sign Pte. Ltd.","7C895413B415D73DB78405279382284C","9B53F69D8447B01B01E4565B853E288B6CB82291DA82A5B41BBC15C2F3AD6548","904AAB61B77E44D697B67C4295D9593277E8B27CC68392499A9FECAAF3B5E54B","2019 Jun 10","2029 Jun 09","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","OneSignSSL RSA OV Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","OneSignSSL RSA OV Secure Server CA","One Sign Pte. Ltd.","59AA51849B0DA290F13DC99C9C3CB175","F471C567C140CF8BCDC0AA76952132871DD0C07DAA11E0982435A771E305EDE5","E9315CD34A4083ADDCA6439B7C3C22FDD64D09C7757C40E3E8743FAC65E8DED9","2019 Jun 10","2029 Jun 09","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","PSW GROUP (RSA) DV CA","USERTrust RSA Certification Authority","The USERTRUST Network","PSW GROUP (RSA) DV CA","PSW GROUP GmbH & Co. KG","59907DD22FD4364A1BDCBC467642D5AC","06BB567771C426914C19A638EDC18008F5901B92814A9774BFE8815BAB7EA6E9","8B41632BB3AC3D3AD7966EC6FBCC3272FB1892A8F60ED707A4FCAC8CE3651D41","2021 Jan 25","2030 Dec 31","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","PSW GROUP (RSA) EV CA","USERTrust RSA Certification Authority","The USERTRUST Network","PSW GROUP (RSA) EV CA","PSW GROUP GmbH & Co. KG","00EB99BB4D050C2BABB6215E27B45EE3DF","449910A3F4AAA81DAEED14A01CF87F324FE880A879DDF7828E55C477589620AE","3E1F47AD1F71BCF75C5E0BF18619CA4EEB8905BCF295AC1212AC6B8AABA2D751","2021 Jan 25","2030 Dec 31","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","PSW GROUP (RSA) OV CA","USERTrust RSA Certification Authority","The USERTRUST Network","PSW GROUP (RSA) OV CA","PSW GROUP GmbH & Co. KG","00D326865F29149CCAA40A421C4AD70A0F","A6E6145CFA7322B22DD6FBAF1DF8333788DB79F19B11B695CFC907B40D296908","940683317154BD6BCE68A7C9E63782637241760C49B7305C702F710E686D55EA","2021 Jan 25","2030 Dec 31","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","PSW GROUP (RSA) Secure Email CA","USERTrust RSA Certification Authority","The USERTRUST Network","PSW GROUP (RSA) Secure Email CA","PSW GROUP GmbH & Co. KG","55B92B2A1929A2D879766FAD9BB50AD1","2106439F2D26428172E674B3C5D02818257333B773D102E1FA7DBEA5879F2AEC","63F5B9A029A5646A551D5E5F035187A66B25DCB78065C7A39B87962A452BFE39","2021 Jan 25","2030 Dec 31","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","RU-CENTER High Assurance Services CA 2","USERTrust RSA Certification Authority","The USERTRUST Network","RU-CENTER High Assurance Services CA 2","RU-Center (ЗАО Региональный Сетевой Информационный Центр)","0B973113AF33C2C9D10DF584D5FD1323","2028B5221DE277EF1E961F4E3182A3C500EE5AA67BF5B544D3A6D58A5EA6777D","974FD203C48DB6B2CF07D1CB3AAB39579C23C7E9A2F05C32FFAF98447251E02B","2015 Jan 21","2025 Jan 20","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Sectigo Partners - Client Authentication and Secure Email - RSA","USERTrust RSA Certification Authority","The USERTRUST Network","Sectigo Partners - Client Authentication and Secure Email - RSA","Sectigo Limited","00EEA82F3A71DA14C4CBB2920EE84F3B9A","F651B5CAAD909BC4B333A4C3CC737BE9CAD49890FB96D22DBC1E21E37F0DB551","3C127850A24D770BBB9C6636FD70A793BD1E1BD8469598CB97CCAD48A39E8E48","2020 Mar 20","2038 Jan 18","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","Sectigo Partners - Server Authentication - RSA","USERTrust RSA Certification Authority","The USERTRUST Network","Sectigo Partners - Server Authentication - RSA","Sectigo Limited","009F5B07CE2E56517F43A5F830E597FCF3","05FFC64B8FC53B79F5B9C62961EBCCACBA1931D50F34D014E929EB002B5BD832","E8E397EDD6FE9AD6D2823F2AE843A1F24EE6E4E216A0802F6871AF01F41A3E07","2020 Mar 20","2038 Jan 18","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","Sectigo Qualified Website Authentication CA Natural R35","USERTrust RSA Certification Authority","The USERTRUST Network","Sectigo Qualified Website Authentication CA Natural R35","Sectigo (Europe) SL","0086380B2D3E65B9801030481E0E74362E","339E6B92BE5459F26A8DC3C5F3720933C838E236601B050048C047A123E6F8E7","4E99D520989C5C1F643445B2A7F867EF71D616735C3B21492EBDB217A3E99443","2020 Nov 17","2035 Nov 16","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","","https://sectigo.com/uploads/files/Sectigo-eIDAS-CP-v1.0.5.pdf","https://sectigo.com/uploads/files/Sectigo_eIDAS_CPS_v1.0.10.pdf","","https://www.tuvit.de/fileadmin/Content/TUV_IT/zertifikate/en/AA2021021902.pdf","https://www.tuvit.de/fileadmin/Content/TUV_IT/zertifikate/en/AA2021021902.pdf","TÜViT - TÜV Informationstechnik GmbH","2021.02.19","","Sectigo (Europe)"
"Sectigo","USERTrust RSA Certification Authority","Sectigo Qualified Website Authentication CA R35","USERTrust RSA Certification Authority","The USERTRUST Network","Sectigo Qualified Website Authentication CA R35","Sectigo (Europe) SL","2762378048A1B3628D507E29220DE220","002393FA0A6825F77EF686E208620B97177791F02F07DB2518480FBE37CE7BD8","D6BEB6D5E749BFD8D29BD4FDA7E849390C0CC486D64B570B3328363F3EC0EA39","2020 Oct 05","2035 Oct 04","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","","https://sectigo.com/uploads/files/Sectigo-eIDAS-CP-v1.0.5.pdf","https://sectigo.com/uploads/files/Sectigo_eIDAS_CPS_v1.0.10.pdf","","https://www.tuvit.de/fileadmin/Content/TUV_IT/zertifikate/en/AA2021021902.pdf","https://www.tuvit.de/fileadmin/Content/TUV_IT/zertifikate/en/AA2021021902.pdf","TÜViT - TÜV Informationstechnik GmbH","2021.02.19","","Sectigo (Europe)"
"Sectigo","USERTrust RSA Certification Authority","Sectigo RSA Client Authentication and Secure Email CA","USERTrust RSA Certification Authority","The USERTRUST Network","Sectigo RSA Client Authentication and Secure Email CA","Sectigo Limited","4D942C10D43BE09409C5812D3A2B064F","AAF25230D0301DADFB1DD57683FAD2531935E73D3A7AF91F88C2092DF64F1E55","E164623B3173CF2DF36F4A31FC2A5D63299489A24F690273A35A3CC1F20C83AD","2018 Nov 02","2030 Dec 31","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Sectigo RSA Document Signing CA","USERTrust RSA Certification Authority","The USERTRUST Network","Sectigo RSA Document Signing CA","Sectigo Limited","5AFD7BDC000670C6E00E318FF5514482","B7AAE826FFF72DE3FD6B31881A56221D7077C3D55C64B3940CEDFB7AFD0DCE35","CFCD45B6E23B758A3D122714A06F6E991BE5C5BD796CB8413E7F962F00373142","2019 Apr 24","2030 Dec 31","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageCodeSigning,ExtKeyUsageEmailProtection,ExtKeyUsageTimeStamping,1.3.6.1.4.1.311.10.3.12,1.2.840.113583.1.1.5","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","Sectigo RSA Domain Validation Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","Sectigo RSA Domain Validation Secure Server CA","Sectigo Limited","7D5B5126B476BA11DB74160BBC530DA7","7FA4FF68EC04A99D7528D5085F94907F4D1DD1C5381BACDC832ED5C960214676","9BE96C3F0A41999C26A8C08AC7704C4C945F8482F4AC54C7C94ADE600DE7FDD7","2018 Nov 02","2030 Dec 31","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Sectigo RSA Extended Validation Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","Sectigo RSA Extended Validation Secure Server CA","Sectigo Limited","284E39C14B386D889C7299E58CD05A57","57D8BDCD58955A5590A57C6AAFA581ED9B96BED76FAFEE969B139187C5A872C7","B76281638A3666BC1E6962F2F73ECCFF69E5F7A122066C33319432322D1E5D41","2018 Nov 02","2030 Dec 31","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Sectigo RSA Organization Validation Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","Sectigo RSA Organization Validation Secure Server CA","Sectigo Limited","137D539CAA7C31A9A433701968847A8D","72A34AC2B424AED3F6B0B04755B88CC027DCCC806FDDB22B4CD7C47773973EC0","435305A53A9B498DED9405C8F5334C1529C5C7D198D6C750D8D837E8504C6E9E","2018 Nov 02","2030 Dec 31","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","SecureCore RSA DV CA","USERTrust RSA Certification Authority","The USERTRUST Network","SecureCore RSA DV CA","SecureCore","149C76B8419DB953836062CA46B68D36","A7B7702BD26EF7F067A1D3975EC1720B46D6E01FD101AC93422EEB0D6DE25F32","98444FA9DE0EC435EB092A0A23F56977B6216F821C5989CAB74782F88DF5E1A0","2015 Feb 27","2025 Feb 26","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
