"CA Owner","Parent Name","Certificate Name","Certificate Issuer Common Name","Certificate Issuer Organization","Certificate Subject Common Name","Certificate Subject Organization","Certificate Serial Number","SHA-256 Fingerprint","Subject + SPKI SHA256","Valid From [GMT]","Valid To [GMT]","Public Key Algorithm","Signature Hash Algorithm","Extended Key Usage","CP/CPS Same As Parent","Certificate Policy (CP)","Certification Practice Statement (CPS)","Audits Same As Parent","Standard Audit","BR Audit","Auditor","Standard Audit Statement Dt","Comments","Subordinate CA Owner"
"Sectigo","USERTrust RSA Certification Authority","ISSAuth RSA DV CA","USERTrust RSA Certification Authority","The USERTRUST Network","ISSAuth RSA DV CA","INTEGRITY Security Services LLC","070067F7A4867FB933890DDA175FC4AA","624BA4272C896CFBE55128FEBE6E4D6D248C23A1C8DB32D1789C811872F6FC3C","DFA31BCDA34C472B65CE3797AF380644F5E278C0AD181ECBF9FEB7CE9D12F8E4","2020 Sep 25","2030 Sep 25","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","ISSAuth RSA EV CA","USERTrust RSA Certification Authority","The USERTRUST Network","ISSAuth RSA EV CA","INTEGRITY Security Services LLC","1154C53D34881B14776B2ECEC7EEF1A0","0E34CC35F66DE0C06E1D901E2580961542EC2E2FAB1757837D09CFE36547966C","954592282B3EDA4F18A09FF10DCC3812A72BEE53B863508F7F4829484AC26E85","2020 Sep 25","2030 Sep 25","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","ISSAuth RSA OV CA","USERTrust RSA Certification Authority","The USERTRUST Network","ISSAuth RSA OV CA","INTEGRITY Security Services LLC","70976F1378EEC8E637F58A8765C03F06","93709B5BDB0C768FC969FB4965868218D6DE86A6A26F813B726FF46976607C64","605E048D3D2959DFDC88480D39EC162E815578A6D1D260081468DF8F693EB3A0","2020 Sep 25","2030 Sep 25","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","iTrust RSA DV SSL CA","USERTrust RSA Certification Authority","The USERTRUST Network","iTrust RSA DV SSL CA","iTrust, Inc.","00A82151A015ECE01316929B759261CA41","81AB7A1364FB37A1E23B364BB36FB0B13D2E597B6302ABFFCC52D393A7CD2324","206771A0339E0B6A399468A7E427FA8A70EA0297F07A0413AEA018507B5F7492","2024 Nov 06","2034 Nov 05","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","iTrust RSA EV SSL CA","USERTrust RSA Certification Authority","The USERTRUST Network","iTrust RSA EV SSL CA","iTrust, Inc.","5C138805430C78900E39852DB6DC4D13","E6D7B5FB7E73CB420550C544FD2FABB044A4AE7A541A01EB748DD7C293442D7F","A5656A2AADF987ECA8AC67F6DA1491B36088076498CDFE51EE305ADBF00968B8","2024 Nov 06","2034 Nov 05","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","iTrust RSA OV SSL CA","USERTrust RSA Certification Authority","The USERTRUST Network","iTrust RSA OV SSL CA","iTrust, Inc.","0091611B3D3DB5560D267A370A797D6266","DFA704FA092B3F2B2734B6935BB1B73B7C09DCD75C111BD5D87EE9D4A759A7DA","B1FA184EEA5070F4D3033D7636C3EEBACD268F4B2B3A330BC41253051F838FDD","2024 Nov 06","2034 Nov 05","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","iTrust RSA Secure Email CA","USERTrust RSA Certification Authority","The USERTRUST Network","iTrust RSA Secure Email CA","iTrust, Inc.","03B6D97441EB0E4E4F4A998CC5FABB43","973F0A984FC266FD43B443206149DFCF813E0A570E6D617D85460EF60ACD9654","AF8BCD39F6F206CBFE9091A8F6085717ACDE2AE0A18488F17FEAA7A8C51A2357","2024 Nov 06","2034 Nov 05","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","ITSO Ltd RSA DV","USERTrust RSA Certification Authority","The USERTRUST Network","ITSO Ltd RSA DV","ITSO LTD","00C17E99E03876B3043EB7133BEC204267","855DCA68F8194D6D5BC94A51CF364CDCFFC83825A122D8A62E47A118484D374B","728B820C073437B7F718135E8F12CA9553DAB3B40DCF53A5C8C4FB062E6B19D8","2019 Jun 26","2029 Jun 25","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","JoySSL Domain Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","JoySSL Domain Secure Server CA","JoySSL Limited","0094D27BB7EA7EDD68CFB98FB52A549046","BF97DB75C13615FAFC6D1E75EDC3FE331C49806969A5A83D78596D1A1006AFF9","65A6058099BFF7C4B787CC33662BAFB7692C21D5AE499E354DEBB17FC24B1FE1","2022 Jan 11","2032 Jan 10","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","K Software Certificate Authority (DV) 2","USERTrust RSA Certification Authority","The USERTRUST Network","K Software Certificate Authority (DV) 2","K Software","0097F9E7C3F5FD48AB571A4EFF2142A96C","13C6B7395BC64FC06CEF2CE53F66D4B9800C52CD8816EE37532F3AB24B8165CC","3AE2B687B8467F2E40DFE206CB0BE9D93F5547026F0DBF205401A22E7FF3F63E","2014 Dec 16","2024 Dec 15","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","K Software Certificate Authority (OV) 2","USERTrust RSA Certification Authority","The USERTRUST Network","K Software Certificate Authority (OV) 2","K Software","00C86D03783A0A0B984C324AF6FF3241A5","E942FF83F633A08DBD65E43B5719A4340DE13DB7C61BD6A87CDCB0BA9875A968","F5ACD9A945C0A17BC5CB47B02552FC13AF7E3AA4667BA7C60EFD2B8AB1A3ADF6","2014 Dec 16","2024 Dec 15","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","KeyNet Systems RSA DV CA","USERTrust RSA Certification Authority","The USERTRUST Network","KeyNet Systems RSA DV CA","KeyNet Systems LLC","00A170E78EF3C8AA5DE6C6DCF0B4BED068","C5C5FCAF6E4BD0AD95BD8BEBD1AEBF165D1DBF449A812F12C1AB6EAB6CC7915E","D7CB432F7F872D059A5A498E83C84B7775DFD78D016A8174461822FA68C2140B","2015 Aug 13","2025 Aug 12","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","KeyNet Systems RSA OV CA","USERTrust RSA Certification Authority","The USERTRUST Network","KeyNet Systems RSA OV CA","KeyNet Systems LLC","00B5A9F619BF55EAC4A714C30D7DED9D12","F6E9CEB1F3C3689851F886055531DA72ED0BC5E56D164925B3AE7FDCE8717D70","15B8B0B0741AA8175603B13EE4D63BE6F724F58D0966D16D02DF3490D3607C26","2015 Aug 13","2025 Aug 12","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","MarketWare - Soluções para Mercados Digitais, Lda. RSA DV CA","USERTrust RSA Certification Authority","The USERTRUST Network","MarketWare - Soluções para Mercados Digitais, Lda. RSA DV CA","MarketWare - Soluções para Mercados Digitais, Lda.","00E5C0711B106AAA7458D6E2B5C46BF9F8","722D50874DA45496D0299627409777603A87341A5F943B889C32E7B9280A8F71","91F2F2D6458466CD31EEC68090AEE0A92FAE5EA873E47AF7A10785E67DECC49C","2015 Nov 11","2025 Nov 10","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","MarketWare - Soluções para Mercados Digitais, Lda. RSA EV CA","USERTrust RSA Certification Authority","The USERTRUST Network","MarketWare - Soluções para Mercados Digitais, Lda. RSA EV CA","MarketWare - Soluções para Mercados Digitais, Lda.","00CBB3C84B0168A203D1DCBA7AAE86E653","4B2B72BA0BE27A63478C273A0C5B52F69B89E3699AAD4F3A1A0EAFE66B995265","60B16609D21D5EFF40A1776261CCCF2160BE11F18C2A656D2BA7E3330676CEC5","2015 Nov 11","2025 Nov 10","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","MarketWare RSA Organization Validation Secure Server CA 3","USERTrust RSA Certification Authority","The USERTRUST Network","MarketWare RSA Organization Validation Secure Server CA 3","MarketWare - Soluções para Mercados Digitais, Lda.","275DD9033C2A69EB1762852E4C6DD0C2","F6138950DEFB71D2CB1456401E1BE00DA15A0D3B3F39ABB9555DBC7C3EC5C2E3","FC364F70C0FCD5FDB45B3A4A623B7236BA73E3FEC025B7309A4016DCB434578F","2023 Aug 02","2033 Aug 01","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","MarketWare RSA Secure Email CA 3","USERTrust RSA Certification Authority","The USERTRUST Network","MarketWare RSA Secure Email CA 3","MarketWare - Soluções para Mercados Digitais, Lda.","40B1C4F29DA5492253A0009C7808ECAC","21671C54467AA9B0049502E440370006D48EC81A2B034DFEFF3EBF6BA509C348","C516C6B21EE769474342318C4AF28BEA4E8333D929C8C65DBFA93725E2115438","2023 Aug 02","2033 Aug 01","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","McAfee RSA Organization Validation Secure Server CA 3","USERTrust RSA Certification Authority","The USERTRUST Network","McAfee RSA Organization Validation Secure Server CA 3","McAfee, Inc.","11342E39A358BD0684956F0185066AE4","0D99048511C90E16631A97FA766F28ADEEDC1318624E3754B24FD60FD5A4BC4D","50B9F8C3678812F15A291A3000408E5285142F15456C9704804293219C8A892A","2023 Aug 15","2033 Aug 14","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","McAfee RSA Secure Email CA 3","USERTrust RSA Certification Authority","The USERTRUST Network","McAfee RSA Secure Email CA 3","McAfee, LLC","1B15D3B99040094F17362CB2818298E4","BC0C07C421B489419BFEEB2A50D74E615B7CD7AA5D83CA95378143B6D923BF61","1493A9CAA9E664CC09B63299356DA91298DB0A13A10060CFE8E4C67265248030","2023 Oct 26","2033 Oct 25","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","MeSince Secure Email CA  [Run by the Issuer]","USERTrust RSA Certification Authority","The USERTRUST Network","MeSince Secure Email CA  [Run by the Issuer]","MeSince Technology Limited","00F84738CF163B823B9D2CD1AFE03A3803","FD47CB2304786DA24F849FCA88AC5CAD4B9FC037F9EF92CDB7C600AF18B32AB8","58B29C2EDCD2596A501F6155F987B764DDB1EAD0877211B472D41407CE3CC28B","2020 Apr 01","2030 Apr 01","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","Network Solutions EV Server CA 3","USERTrust RSA Certification Authority","The USERTRUST Network","Network Solutions EV Server CA 3","Network Solutions L.L.C.","6393E4207B9D7BBDBCF1943F557868DF","E3F355BB5EC113CFDC5E1CD2340C65C26DF4C69879FEF980036ECF42FD099372","244604E27BFC09E9DD662D066D3BA89F79708D4772FE9BB7A247EB51B37984D1","2021 Oct 15","2031 Oct 14","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Network Solutions RSA DV SSL CA 3","USERTrust RSA Certification Authority","The USERTRUST Network","Network Solutions RSA DV SSL CA 3","Network Solutions L.L.C.","5D6CD94BE7FE0ED6A546901329BDE49C","002E86394B246C191C4F9304F821B11033D7E0A75E81CF39F266AE4768998271","A646F39C554562E23E853F184271BA18C112A76C35CEED3F6C7953E53C959690","2023 Aug 02","2033 Aug 01","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Network Solutions RSA OV SSL CA 3","USERTrust RSA Certification Authority","The USERTRUST Network","Network Solutions RSA OV SSL CA 3","Network Solutions L.L.C.","0086B7D75C482FD8A9F016A31C79EDE9A2","90333450A3AF1F42DB5954F84914B1862771EAB466CE52FDD19EAAC3594EDD3B","518ADEA10C68CD2B728EB373C20493E5CAEEA6EA63BB724573034CE4789A1D8E","2023 Aug 02","2033 Aug 01","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Omit Security RSA Client Authentication and Secure Email CA","USERTrust RSA Certification Authority","The USERTRUST Network","Omit Security RSA Client Authentication and Secure Email CA","Omit Security, Inc","00BC155EAAAC7033F7119F73F326D3DB9F","B513F1ED9F4FB495DD72138ACEBC361B153BDA733547E1FFE834FF6877C6025D","8D74D5501C1C0F1E51DC8E87FA6A9E1CE14B32CF348A8787D741278A0C04C74D","2021 Apr 07","2031 Apr 06","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Omit Security RSA Domain Validation CA","USERTrust RSA Certification Authority","The USERTRUST Network","Omit Security RSA Domain Validation CA","Omit Security, Inc","265D6F4699CB410890255B29EDC0B1C1","5AABFFECD4AAAD9FAC8AA5EB5301B5BEB1710C865416A247C73DB52DAD5FB24C","2AF467CAC0D26011B71650BBB0C4D5B925755466C12165D0017C1EB2FE503381","2021 Apr 07","2031 Apr 06","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Omit Security RSA Extended Validation CA","USERTrust RSA Certification Authority","The USERTRUST Network","Omit Security RSA Extended Validation CA","Omit Security, Inc","00A6F5FE6543501EAB2933F3FE1EBB29C8","FB8CC8C2ED1B384DE459F217D54D3CCCF0890EC58AA9D97C128EA3218A426325","2E89A26DB2729683D5E42DDAAB30DB4FA264D81FF58AB3F93D8A587888D0E279","2021 Apr 07","2031 Apr 06","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Omit Security RSA Organization Validation CA","USERTrust RSA Certification Authority","The USERTRUST Network","Omit Security RSA Organization Validation CA","Omit Security, Inc","501DC6503AE11237C536D6613AF30D72","979F6084B788F6D102C978D9EF1DA4CCC9165C36981A2A1A3CE3F450EE4880E0","9E3BB729910DA7F89D601B0575044BC4EF7C5E5A8058EBA7F4276A364620144E","2021 Apr 07","2031 Apr 06","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","OneSign RSA Client Authentication and Secure Email CA","USERTrust RSA Certification Authority","The USERTRUST Network","OneSign RSA Client Authentication and Secure Email CA","One Sign Pte. Ltd.","00D607ACAE153D797A2AA90B21FF009835","4C9D3E23D88290589497C354F0522203EF2D959F3F760722576AC7C6222FE42D","8679CC229CF4E345CF6EC0DA04AF2E49F728B366B3FE7A556F8E36A1E14F4C48","2019 Jun 10","2029 Jun 09","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","OneSignSSL RSA DV Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","OneSignSSL RSA DV Secure Server CA","One Sign Pte. Ltd.","4E65D656D78B1719F1826B7740101B77","28730009138B4E1D6D334A8F2805A60AA3BE9969D573BBB2F0516312BB7F354E","C1567F9BAA4F268F631CD8C5BC73129916BF284445B6AB9EE581B92A26BB48DB","2019 Jun 10","2029 Jun 09","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","OneSignSSL RSA EV Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","OneSignSSL RSA EV Secure Server CA","One Sign Pte. Ltd.","7C895413B415D73DB78405279382284C","9B53F69D8447B01B01E4565B853E288B6CB82291DA82A5B41BBC15C2F3AD6548","904AAB61B77E44D697B67C4295D9593277E8B27CC68392499A9FECAAF3B5E54B","2019 Jun 10","2029 Jun 09","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","OneSignSSL RSA OV Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","OneSignSSL RSA OV Secure Server CA","One Sign Pte. Ltd.","59AA51849B0DA290F13DC99C9C3CB175","F471C567C140CF8BCDC0AA76952132871DD0C07DAA11E0982435A771E305EDE5","E9315CD34A4083ADDCA6439B7C3C22FDD64D09C7757C40E3E8743FAC65E8DED9","2019 Jun 10","2029 Jun 09","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","Positiwise DV SSL CA","USERTrust RSA Certification Authority","The USERTRUST Network","Positiwise DV SSL CA","Positiwise Software LLC","2D48762406E1056F2683966551A846BE","EC394DA29FD62276CF8614C108DEA124F27D459D332FBCA9DD2C85B5E3CDA5CF","D1119C5EB181B91803CF73994D8B9AE85C3064301FA6CB5872F24E11107BB1C5","2022 Aug 03","2032 Aug 02","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Positiwise EV SSL CA","USERTrust RSA Certification Authority","The USERTRUST Network","Positiwise EV SSL CA","Positiwise Software LLC","00FCCAF827F88B41067ADAAAC5A7B98492","FCAC624D61B2933A76E4B83EFDBE96A3EA5DADD03D0C9A74D1347E1D230DE4DE","0C95AC48AF5CFC2165E236727511C5CE34455BE54A346B061B3C1CCDDECCEDF6","2022 Aug 03","2032 Aug 02","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Positiwise OV SSL CA","USERTrust RSA Certification Authority","The USERTRUST Network","Positiwise OV SSL CA","Positiwise Software LLC","32A503162899A1053225C4E36F200B40","AFD7A9F6240B11C06D0F6724D44F454E0D5E317D5CCFF6B818D57244EED5A199","3B8F0A9D9AE0B19C2C56306A1651DF6A24B3D432B877A5160C1B75190A3B8FA0","2022 Aug 03","2032 Aug 02","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Positiwise S/MIME CA","USERTrust RSA Certification Authority","The USERTRUST Network","Positiwise S/MIME CA","Positiwise Software LLC","40718AF6A468FCFC2224DCE1866ED07E","72F0188E8AE0EC4E70C49CDA71F2413DA1C54C9889704BA3CD9D06AFA21450AF","C0F7B409AA710B122982ABEA0EFB356FEDDA815B32E1459BC752B3D62A4D409C","2022 Aug 03","2032 Aug 02","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","PSW GROUP (RSA) DV CA","USERTrust RSA Certification Authority","The USERTRUST Network","PSW GROUP (RSA) DV CA","PSW GROUP GmbH & Co. KG","59907DD22FD4364A1BDCBC467642D5AC","06BB567771C426914C19A638EDC18008F5901B92814A9774BFE8815BAB7EA6E9","8B41632BB3AC3D3AD7966EC6FBCC3272FB1892A8F60ED707A4FCAC8CE3651D41","2021 Jan 25","2030 Dec 31","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","PSW GROUP (RSA) EV CA","USERTrust RSA Certification Authority","The USERTRUST Network","PSW GROUP (RSA) EV CA","PSW GROUP GmbH & Co. KG","00EB99BB4D050C2BABB6215E27B45EE3DF","449910A3F4AAA81DAEED14A01CF87F324FE880A879DDF7828E55C477589620AE","3E1F47AD1F71BCF75C5E0BF18619CA4EEB8905BCF295AC1212AC6B8AABA2D751","2021 Jan 25","2030 Dec 31","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","PSW GROUP (RSA) OV CA","USERTrust RSA Certification Authority","The USERTRUST Network","PSW GROUP (RSA) OV CA","PSW GROUP GmbH & Co. KG","00D326865F29149CCAA40A421C4AD70A0F","A6E6145CFA7322B22DD6FBAF1DF8333788DB79F19B11B695CFC907B40D296908","940683317154BD6BCE68A7C9E63782637241760C49B7305C702F710E686D55EA","2021 Jan 25","2030 Dec 31","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","PSW GROUP (RSA) Secure Email CA","USERTrust RSA Certification Authority","The USERTRUST Network","PSW GROUP (RSA) Secure Email CA","PSW GROUP GmbH & Co. KG","55B92B2A1929A2D879766FAD9BB50AD1","2106439F2D26428172E674B3C5D02818257333B773D102E1FA7DBEA5879F2AEC","63F5B9A029A5646A551D5E5F035187A66B25DCB78065C7A39B87962A452BFE39","2021 Jan 25","2030 Dec 31","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","RU-CENTER High Assurance Services CA 2","USERTrust RSA Certification Authority","The USERTRUST Network","RU-CENTER High Assurance Services CA 2","RU-Center (ЗАО Региональный Сетевой Информационный Центр)","0B973113AF33C2C9D10DF584D5FD1323","2028B5221DE277EF1E961F4E3182A3C500EE5AA67BF5B544D3A6D58A5EA6777D","974FD203C48DB6B2CF07D1CB3AAB39579C23C7E9A2F05C32FFAF98447251E02B","2015 Jan 21","2025 Jan 20","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","RZTrust RSA DV SSL CA","USERTrust RSA Certification Authority","The USERTRUST Network","RZTrust RSA DV SSL CA","Zhongxiong Century Credit Co., Ltd","00EF78ED304B775520D491F67AAD1D85CD","CDE6FDC1368DF71BF156B86B00314A5607578F37612DFB3F974B05863BE7C91E","6643D7B65B154BE30E01A89E05AFB4D463BB294FDF8B677338AEB63C94E12A87","2023 Aug 02","2033 Aug 01","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","RZTrust RSA EV SSL CA","USERTrust RSA Certification Authority","The USERTRUST Network","RZTrust RSA EV SSL CA","Zhongxiong Century Credit Co., Ltd","0344544C76B22A78D81BEC9313E35735","5508453C2069CCE80DCDD140726D097DEB08CEE0C9B3567863D2B516A235D666","B56161BD93A75BF523F572164810D395687753C3C99AE3276795C31D9B0CC294","2023 Aug 02","2033 Aug 01","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","RZTrust RSA OV SSL CA","USERTrust RSA Certification Authority","The USERTRUST Network","RZTrust RSA OV SSL CA","Zhongxiong Century Credit Co., Ltd","328A52E75FA2F5919EDFB3B44906FC5A","551AA9CE3EDFD13A912B3DC9513F4BAA623085DC22A11522A16B77B474F1BB37","E199EC1049EFF3121B23F0EDEBD2E8B41E66F5FA848E83F8365F7A36CF3E612F","2023 Aug 02","2033 Aug 01","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","RZTrust RSA Secure Email CA","USERTrust RSA Certification Authority","The USERTRUST Network","RZTrust RSA Secure Email CA","Zhongxiong Century Credit Co., Ltd","00CBAD036F00E63201014FCF58A38EE65E","BB067135C804E780AA24D174A0C6FCEF832F46DE84AA97BF61506D82F39B7E1A","14278FD2AA60990C7628A55E78E1889809B8DCA0F91014D3647F882AF9495A7D","2023 Aug 02","2033 Aug 01","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
