"CA Owner","Parent Name","Certificate Name","Certificate Issuer Common Name","Certificate Issuer Organization","Certificate Subject Common Name","Certificate Subject Organization","Certificate Serial Number","SHA-256 Fingerprint","Subject + SPKI SHA256","Valid From [GMT]","Valid To [GMT]","Public Key Algorithm","Signature Hash Algorithm","Extended Key Usage","CP/CPS Same As Parent","Certificate Policy (CP)","Certification Practice Statement (CPS)","Audits Same As Parent","Standard Audit","BR Audit","Auditor","Standard Audit Statement Dt","Comments","Subordinate CA Owner"
"Sectigo","USERTrust RSA Certification Authority","DNEncrypt SHA2 DV SSL/TLS  [Run by the Issuer]","USERTrust RSA Certification Authority","The USERTRUST Network","DNEncrypt SHA2 DV SSL/TLS  [Run by the Issuer]","DNEncrypt, Inc","00E8978349978CCF432665FB8212DD7543","9D19082E2433BE5501F469129570F573873B2DFE8386B1F8A9DFA98C2FAADCDB","BC9875CE9BB9E710B6317F67ACE25174BDE91215660237B6B787530160CFB109","2019 Dec 19","2029 Dec 18","RSA 4096 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","DNEncrypt SHA2 EV SSL/TLS  [Run by the Issuer]","USERTrust RSA Certification Authority","The USERTRUST Network","DNEncrypt SHA2 EV SSL/TLS  [Run by the Issuer]","DNEncrypt, Inc","5A096B6AD7F0C1C4B8F0007B03141AD9","885E8E1DCAD07714F3BA2CAC9ADBF68711FB2E563683FC4E334CF924D97CC245","2B15C7FFB7C3D37552420258AF7042FE1EF46CCA31301BB41FBBF5B011845799","2019 Dec 19","2029 Dec 18","RSA 4096 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","DNEncrypt SHA2 OV SSL/TLS  [Run by the Issuer]","USERTrust RSA Certification Authority","The USERTRUST Network","DNEncrypt SHA2 OV SSL/TLS  [Run by the Issuer]","DNEncrypt, Inc","05A8F7D5B601CBB3806D84CF32F23876","A8AEE0CA4FBE090878A901CB564125574EC64BA28E9E90296ED3E492B160B4D9","69A7C1F131A6CFE9CF4378384EFBC6A3F6DB0EAE3E4C79DE6E129C1A8A3DADFC","2019 Dec 19","2029 Dec 18","RSA 4096 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","DNSPod RSA DV","USERTrust RSA Certification Authority","The USERTRUST Network","DNSPod RSA DV","DNSPod, Inc.","00BCEDF43268D15F7A6C1933FD36B9D753","26ED3BDE1930D8C53CECD1B3D50B0D7BFD2F4439C9EDC8D708761ED6FE5DA0AB","832316AF765A39BB43DCDC704F71FF5E04EFDD5927BD828675EBE6F22BA0D688","2022 Apr 14","2032 Apr 13","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","DNSPod RSA EV","USERTrust RSA Certification Authority","The USERTRUST Network","DNSPod RSA EV","DNSPod, Inc.","00E105258B0780DB62F5D39891366B571A","45580380E4BC0D9728C9F3098AD7B60AB27212D0FF142020C5230891AB8471BE","9A5346B9332A222C0D3CC63E1AFA6ADA4410D12893627F1ED82CA3A6DAB23B61","2022 Apr 14","2032 Apr 13","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","DNSPod RSA OV","USERTrust RSA Certification Authority","The USERTRUST Network","DNSPod RSA OV","DNSPod, Inc.","00A7B24E69E36CBC613ECCD37A9EBABE6F","5266D7165119628F9559A1565060E2CFBF21354E1CB72AC66C755B9EE9F1902D","DC068434F79429EC29B95FFD22050240E69A24BF73839345972C4EFF028EDB8E","2022 Apr 14","2032 Apr 13","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","DOMENY SSL DV Certification Authority","USERTrust RSA Certification Authority","The USERTRUST Network","DOMENY SSL DV Certification Authority","DOMENY.PL sp. z o.o","00F5369488D0D62F70A55F2998F11A8297","194CC2B5B06493C0EF0B0A9FA8376F958BE242A274ADA974ACBC9102336878DC","F1EED7A01D575910D7021E2FCBCFE366BB3AFB4887D81715C2BB1070AB4EE801","2014 Dec 02","2024 Dec 01","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","DOMENY SSL EV Certification Authority","USERTrust RSA Certification Authority","The USERTRUST Network","DOMENY SSL EV Certification Authority","DOMENY.PL sp. z o.o","009FD353FB2957E648FF7D9689F3835F8C","21EE6D4F5FEE485AC7A035F1D65DE2FC4DD0ED2897ACDC2A3B679C04D4599AE8","981A35E7D3E5D367A907B563CB91D369567EB35C8CC55214791B17F21CC5A187","2014 Dec 02","2024 Dec 01","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","DOMENY SSL OV Certification Authority","USERTrust RSA Certification Authority","The USERTRUST Network","DOMENY SSL OV Certification Authority","DOMENY.PL sp. z o.o","00FF529466680F0C24FD1C90536BDCAF1B","9B22E7FA08D3F8C6D6E9F420D8F756C79135E66D1B2D70B07903721F03DBE5B6","A83F7E98D6DEF3639DE31D31EC997DAEED54F4632F2B84508F31C0E42D7F12E2","2014 Dec 02","2024 Dec 01","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Don Dominio / MrDomain RSA Client CA","USERTrust RSA Certification Authority","The USERTRUST Network","Don Dominio / MrDomain RSA Client CA","Soluciones Corporativas IP, SL","521E049EA31ABD4AD60D74B872921C76","CE8E10501CD188D227EF74AD0A342D977643BD2DE3F217161B5ED2FFB05811A7","D6E75E087170175704B4FA9F64EA327730264F9A3F014D87B86373E510229F35","2018 Feb 16","2028 Feb 16","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Don Dominio / MrDomain RSA DV CA","USERTrust RSA Certification Authority","The USERTRUST Network","Don Dominio / MrDomain RSA DV CA","Soluciones Corporativas IP, SL","00FD19C7A648F23085341BC96FC9E056C8","280BBC34A98CC79606A89690E52AB72FDC5FFF275DC366C4827B1656313E9790","6985A43047303D785FA7617769F58B0BA8C2D89557A012824EBBD0A7E9493BA5","2018 Feb 16","2028 Feb 16","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Don Dominio / MrDomain RSA EV CA","USERTrust RSA Certification Authority","The USERTRUST Network","Don Dominio / MrDomain RSA EV CA","Soluciones Corporativas IP, SL","00A39C1932A541972B38286ECC76C49430","7E9DDE11F7566B0FAC6228A00905A84E6360E9501A701B3E7FC832EA3B9FDA78","A802661EB91E70A230F1BF3F52867F2BEBFB1DB1165CEB0E9CDEDE023D21FED5","2018 Feb 16","2028 Feb 16","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Don Dominio / MrDomain RSA OV CA","USERTrust RSA Certification Authority","The USERTRUST Network","Don Dominio / MrDomain RSA OV CA","Soluciones Corporativas IP, SL","5D2D9DAF2FB2085C236DED4FC00F07AF","65E780DFFCB53870EA4ED9E184BCF9BFCA464848B4D27E5EEDF63918E69B3B87","DE662B28A38B580E52206C5995F3AF9CC8CB5F345528989BE9863F1709FC3FB6","2018 Feb 16","2028 Feb 16","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","E-SAFER DOMAIN SSL CA  [Run by the Issuer]","USERTrust RSA Certification Authority","The USERTRUST Network","E-SAFER DOMAIN SSL CA  [Run by the Issuer]","E-SAFER CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA","6EF781FCF1539F3ED732D1C0CFD7DC4D","19098EFF9C0CB46E1F06ADFADD1F3DA5712370F7173334598137D4A555FFF047","B2C29D8AA711057EF487356E5B1F9668F79CB1B455D60997B68BC0B80F96318F","2021 Oct 22","2031 Oct 21","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","E-SAFER EXTENDED SSL CA  [Run by the Issuer]","USERTrust RSA Certification Authority","The USERTRUST Network","E-SAFER EXTENDED SSL CA  [Run by the Issuer]","E-SAFER CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA","00837AF471ADD371AD45A8555827D94E48","E20DFF26F3C3963F3700BF2E108F1F9E9DEE259C24F8AFD0DBBB6FCD9A1BC59A","A9ACFE031013A515D8D1B4DABFCF2889AB499B1162D5B3E8ED376F53809AEDE0","2021 Oct 22","2031 Oct 21","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","E-SAFER ORGANIZATION SMIME OV CA","USERTrust RSA Certification Authority","The USERTRUST Network","E-SAFER ORGANIZATION SMIME OV CA","E-SAFER CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA","0087163318407E4F49967B58727E8F6914","F24CB28D6FFFBE4C86C8DEF07E07DAB1E586F7FE80E935C4EB182A1524982B68","CBA815F8BA07A49008FE4169298F29D0E48F59521C78690F54B01C5251FD19EF","2021 Oct 22","2031 Oct 21","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","E-SAFER ORGANIZATION SSL CA  [Run by the Issuer]","USERTrust RSA Certification Authority","The USERTRUST Network","E-SAFER ORGANIZATION SSL CA  [Run by the Issuer]","E-SAFER CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA","00E5DAAE8A1098F33F554355E8B96DE6E6","C631CA8B9A1259455A661E2C5388CD069A704BCE54FA5EFA706BF0B0962D8FF3","6C8271819C5D0076F7A700C5C9FEF72CAC642AFAA5E00FD5E0E2CC8BD2602058","2021 Oct 22","2031 Oct 21","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","eMudhra RSA Client Authentication and Secure Email CA","USERTrust RSA Certification Authority","The USERTRUST Network","eMudhra RSA Client Authentication and Secure Email CA","eMudhra Technologies Limited","008CF950E078656D5A7876BCBC60E2EF0D","25B749D722B0FC884E69CF5A7EAA1B0B1FEF1E259D6D07F08B798E6FEF823E02","2F636166D25D963D36F2B5A27AB5ABBFAE4B918900B290A74ECFB6BA6C06D2B9","2019 May 14","2029 May 13","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","eMudhra RSA Domain Validation Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","eMudhra RSA Domain Validation Secure Server CA","eMudhra Technologies Limited","00C859D0C3D3862F4CFEDE13E599287DC1","5048DBABF41BD9EF7D5009405F41B6771AC888DE3EAC90B3058F555964B7E45F","6FC6C514E3CDCE7D8DC0CBD31AAF1135DBCCF2B0B82467C19714E1D6891AB32F","2019 May 14","2029 May 13","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","eMudhra RSA Extended Validation Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","eMudhra RSA Extended Validation Secure Server CA","eMudhra Technologies Limited","460FA86D3AEB9F3C0FF6F7EC272CB80B","45C28BE4342F072CD6219698C3EF2AC6DBA73F19E04DACF2044D2F6993E342B4","C778FBDFF55227FD470896DF93AF55E78E77B6CC4413BCAC06C892C349D97823","2019 May 14","2029 May 13","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","eMudhra RSA Organization Validation Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","eMudhra RSA Organization Validation Secure Server CA","eMudhra Technologies Limited","74FE4B8D79EF3D1A8E85384B576B73AA","57C0788E51D7BD14470CF9E4F37D33FBC104C77501EBD957166D14F44C516C30","9E90DC7D85CE3DCBCE8BBFC0210AEC0921569D5934832B3AF16EF417B23840F7","2019 May 14","2029 May 13","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","EuropeanSSL High Assurance Server CA 2","USERTrust RSA Certification Authority","The USERTRUST Network","EuropeanSSL High Assurance Server CA 2","EUNETIC GmbH","5E6B42DCC2ADD7EBF6D3D3D4A83A0927","3C5E391FD8CA3B21614495624AE5B29F39ED066124B594438F9494B34343C795","530B802722F152FD2636E3A7B00B01425C5C73D0F4D01ACABA0F60F382F764F5","2014 Oct 27","2024 Oct 26","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","EuropeanSSL S/MIME CA","USERTrust RSA Certification Authority","The USERTRUST Network","EuropeanSSL S/MIME CA","EUNETIC GmbH","33C6FFC98297C776E4173874AAE09F13","F3D55C767D12070AE8E7B316633FEA54AF05494BF56529A6FADB939A8A2C4D2F","39E5414171D49900EE81E80F9696D81A849E77176B30094C25BEB0C0B9F001D2","2021 Aug 04","2031 Aug 03","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","EuropeanSSL Server CA 2","USERTrust RSA Certification Authority","The USERTRUST Network","EuropeanSSL Server CA 2","EUNETIC GmbH","553827042B63159AF1F75DC8C97B425C","0827F6BFDBBF30EA0FEACF1B7BD06EEF65DB271ACD7E9B5D269A0F2F372B21E9","ED83B0BC994350AAFE68F0DD76A10CB91886C159E1E9515C66BE41B473DFA076","2014 Oct 27","2024 Oct 26","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","FujiSSL RSA Client Authentication and Secure Email CA","USERTrust RSA Certification Authority","The USERTRUST Network","FujiSSL RSA Client Authentication and Secure Email CA","Nijimo K.K.","32CCE815B641667F19535E33E3C77710","A6199561539C4A8AB019EB136B3FD0D7690175D41AE7F58A3BF48A1F0B132828","38F973DE33269D04CF99D2159C5B30BD2729F91028AD08F0532362A16002841C","2019 May 15","2029 May 14","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","FujiSSL SHA2 Business Secure Site CA","USERTrust RSA Certification Authority","The USERTRUST Network","FujiSSL SHA2 Business Secure Site CA","Nijimo K.K.","4356361EE8B5865FD81C10D023D8D706","1F93666DA57E1EE43B19E7367F7225151D44A96671843AD6262288DB4AA80377","E4E90901BCD860D5D196F839423C78C48CAF37F290DB318E44F3D80884532D62","2019 May 15","2029 May 14","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","FujiSSL SHA2 Domain Secure Site CA","USERTrust RSA Certification Authority","The USERTRUST Network","FujiSSL SHA2 Domain Secure Site CA","Nijimo K.K.","0AA5897BAB8FF60A04F672E1CD5EABE0","5945DC534B0B1F37735D5AED4EB5D664172F285AEE60A9E7B18245AA0E1198F6","8049B767F9FF713370F7D45A4522ADA57D53140DD9DE9C941237A84D5C3A853D","2019 May 15","2029 May 14","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","FujiSSL SHA2 Extended Validation Secure Site CA","USERTrust RSA Certification Authority","The USERTRUST Network","FujiSSL SHA2 Extended Validation Secure Site CA","Nijimo K.K.","7206A17B4E29856C78EEC1E40A194E03","E7FBD2DA86DE31AE7FE051C643FC45D31E67454B2A5CD8E43C6D656723AE8CEA","5616442DE2553EB9B240BECB7154B068C1314E64DC2775483804140D9AAEC115","2019 May 15","2029 May 14","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","Gandi Pro SSL CA 2","USERTrust RSA Certification Authority","The USERTRUST Network","Gandi Pro SSL CA 2","Gandi","3EF6BEDB8AA53D74CE09523879537CB8","1F2028716E33584F33FA920A80247BEECDC3D7CB26519554C644CE4C4C6077A9","D0505B467BEA327B83A90958C2D6334409F08B08913A9B7DFE1FE01454DD41F9","2014 Sep 12","2024 Sep 11","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Gandi Standard SSL CA 2","USERTrust RSA Certification Authority","The USERTRUST Network","Gandi Standard SSL CA 2","Gandi","05E4DC3B9438AB3B8597CBA6A19850E3","B9F2164323638DCE0B92218B43C41C1B2B2696389329DB19F5CF7AD49B5CB372","DA8873F4FC57D1B6849BB0D08427DD6FFFBC98A16D906D1737E097592AC02DD9","2014 Sep 12","2024 Sep 11","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","GEANT eScience Personal CA 4","USERTrust RSA Certification Authority","The USERTRUST Network","GEANT eScience Personal CA 4","GEANT Vereniging","00AA3272EEDA1B19A637F6F2562AF4EEF1","D0382AC5819F95AD10238CBE6E3C4ED3D8241CD954D2653FEA470AC9F390CD4D","3939F20EF299C7EAB9C4F76AE7A461AB1BF3F4AC576BEF4E7CF5552B258567CD","2020 Feb 18","2033 May 01","RSA 4096 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","GEANT eScience SSL CA 4","USERTrust RSA Certification Authority","The USERTRUST Network","GEANT eScience SSL CA 4","GEANT Vereniging","37DB9A3806D70AC73E38D1DFEF6E512A","277F0FCA263E12856DBAA4DD0ADF04204F7F98CFD72CE9C93807E377E34C8876","B5ADDADB4F98844E689199D892F083A159BE76806992012CF8E4DDBADC11CDEB","2020 Feb 18","2033 May 01","RSA 4096 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","GEANT EV RSA CA 4","USERTrust RSA Certification Authority","The USERTRUST Network","GEANT EV RSA CA 4","GEANT Vereniging","047B8B6D09B1656742A8A7C1869C9FAA","DBAC2FAE4F8C949B1A30CF871EAB58957F6420B797A5125506B8CEDD48F5D784","4D0EA7E940D06C027CF1358F0311791B29F59BBECA103684280D98AAF35BCBB5","2020 Feb 18","2033 May 01","RSA 4096 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","GEANT OV RSA CA 4","USERTrust RSA Certification Authority","The USERTRUST Network","GEANT OV RSA CA 4","GEANT Vereniging","00DA43BD139BD258BB4DD61CACC4F3DBE0","37834FA5EA40FBF7B61196955962E1CA0558872435E4206653D3F620DD8E988E","69DC21C6460E01A04D779445C43E18E9B1251FA279C71868E1EC21A9E45E394E","2020 Feb 18","2033 May 01","RSA 4096 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","GEANT Personal CA 4","USERTrust RSA Certification Authority","The USERTRUST Network","GEANT Personal CA 4","GEANT Vereniging","310270D435BE9B249AF856D0E1E28549","16D9DE945A428011FA3A08323DA0E4347438F5AF1CE3E80283223E25A46C2A9E","DF91A743B17FAAE21F9E51BF6A44689B2A54EAEA6AA82018764100EA16161201","2020 Feb 18","2033 May 01","RSA 4096 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","Gehirn Managed Certification Authority - RSA Digital ID","USERTrust RSA Certification Authority","The USERTRUST Network","Gehirn Managed Certification Authority - RSA Digital ID","Gehirn Inc.","0093BCF123DC635C019B4EB96358FFF447","A9BAEB6F3814B4C34310DA84DED3AC382DA012B84D207D4A39B1671CF581F4C1","9A37E07758921AC36A19A7046EBFA3937EBAD322C296ED78641F9ADEAF65474A","2018 Mar 16","2028 Mar 15","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Gehirn Managed Certification Authority - RSA DV","USERTrust RSA Certification Authority","The USERTRUST Network","Gehirn Managed Certification Authority - RSA DV","Gehirn Inc.","743DEFCA78B0925E94DB4EFFE987E099","1752C219D0337019BC8C19347C9F2BBE37081FA6CC1B1B09A03758E60C307E09","DA38D5475CB31FFFD0E67CF548C5E06FA27C43CCF9AD9CAF1691B613299B54A3","2018 Mar 16","2028 Mar 15","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Gehirn Managed Certification Authority - RSA EV","USERTrust RSA Certification Authority","The USERTRUST Network","Gehirn Managed Certification Authority - RSA EV","Gehirn Inc.","27EBC378956686A1F2B28E14EE773683","96DC615D1F3DD9002EE5E628B2801EED07B91F0E45ACADEDEE76BC613DA06CBD","E1CC559729B12ACA636CCF7B1F7D1216124C7377D9D4DD132EB94451113FBAF4","2018 Mar 16","2028 Mar 15","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Gehirn Managed Certification Authority - RSA OV","USERTrust RSA Certification Authority","The USERTRUST Network","Gehirn Managed Certification Authority - RSA OV","Gehirn Inc.","008AA1BBFFB824371E8667F2D5F2F830B6","B66D28CD70E6D1B321688E1C47E63C43C76AC50312909D4E30D78F08B2ED605A","B74F9C5EDEFA53616DD7122825F312C12FB2D745495573FC7C4A8B7787395A6B","2018 Mar 16","2028 Mar 15","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","GENIOUS RSA Domain Validation Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","GENIOUS RSA Domain Validation Secure Server CA","Genious Communications","00E60707A870E54E5BEBBA22E6FF197945","6EACB9FEA6CC6BF4595B49C222C26004D89371EB9384AE48EC17B95784948651","CB0FCF09D8531347B6A7F35F2DDBBEAD414A297697475A6DC0F6ED97DD269B37","2019 May 14","2029 May 13","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","GENIOUS RSA Extended Validation Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","GENIOUS RSA Extended Validation Secure Server CA","Genious Communications","1B2B01D6BE69CB93296855876AE748B9","D8E18A65AF78454854CAA28FB2F5E79B57EC141F010423BCC8A71ABFC0496C2C","4F2079BC7DE47097252CBC24A2A2ECD1D8001D8FECFC8EA2C46F64434C96196B","2019 May 14","2029 May 13","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","GENIOUS RSA Organization Validation Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","GENIOUS RSA Organization Validation Secure Server CA","Genious Communications","00A9800930B7BF6EC7B22ED6EE0C2FC9ED","596156BC2A4315EB768C826D7CCA329158CAE3C6F8F760536965BEE7CADAF6ED","1501C3BE81679960F9ABBD902B2CF82FFE00D436177D879FD1A9FB09A552C2CB","2019 May 14","2029 May 13","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","GeoSSL RSA Domain Validation Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","GeoSSL RSA Domain Validation Secure Server CA","GeoSSL","00C38A46E1F543EE5A46A3E7C5E04A388C","FDC1E2574F397D8BB0BC436EB02F9CC07EEB08BD90383A9C32173C889BDD8E96","5381204A8A75EF9FF01748614A0904EE550B1EB7640910A63806AE86A954F36B","2022 Nov 11","2032 Nov 10","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
